11/26/2025 04:05:17 - INFO - __main__ -   ########## Repeat:0 ##########
11/26/2025 04:07:21 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:07:30 - INFO - utils.trainer -   AUC: 0.53709
11/26/2025 04:07:30 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:07:30 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:07:30 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:07:30 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:07:30 - INFO - utils.trainer -   Loss: 1.35916
11/26/2025 04:07:30 - INFO - utils.trainer -    Train loss: 1.35752, Test loss: 1.35916,Epoch time = 13.117s
11/26/2025 04:07:30 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:07:43 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:07:52 - INFO - utils.trainer -   AUC: 0.51896
11/26/2025 04:07:52 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:07:52 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:07:52 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:07:52 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:07:52 - INFO - utils.trainer -   Loss: 1.35752
11/26/2025 04:07:52 - INFO - utils.trainer -    Train loss: 1.35767, Test loss: 1.35752,Epoch time = 13.294s
11/26/2025 04:07:52 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:08:05 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:08:14 - INFO - utils.trainer -   AUC: 0.52300
11/26/2025 04:08:14 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:08:14 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:08:14 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:08:14 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:08:14 - INFO - utils.trainer -   Loss: 1.35730
11/26/2025 04:08:14 - INFO - utils.trainer -    Train loss: 1.35811, Test loss: 1.35730,Epoch time = 13.538s
11/26/2025 04:08:14 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:08:27 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:08:36 - INFO - utils.trainer -   AUC: 0.51846
11/26/2025 04:08:36 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:08:36 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:08:36 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:08:36 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:08:36 - INFO - utils.trainer -   Loss: 1.35659
11/26/2025 04:08:36 - INFO - utils.trainer -    Train loss: 1.35746, Test loss: 1.35659,Epoch time = 13.175s
11/26/2025 04:08:36 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:08:49 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:08:57 - INFO - utils.trainer -   AUC: 0.52005
11/26/2025 04:08:57 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:08:57 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:08:57 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:08:57 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:08:57 - INFO - utils.trainer -   Loss: 1.35686
11/26/2025 04:08:57 - INFO - utils.trainer -    Train loss: 1.35779, Test loss: 1.35686,Epoch time = 13.224s
11/26/2025 04:08:57 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:09:11 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:09:20 - INFO - utils.trainer -   AUC: 0.51746
11/26/2025 04:09:20 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:09:20 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:09:20 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:09:20 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:09:20 - INFO - utils.trainer -   Loss: 1.35782
11/26/2025 04:09:20 - INFO - utils.trainer -    Train loss: 1.35745, Test loss: 1.35782,Epoch time = 14.071s
11/26/2025 04:09:20 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:09:33 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:09:42 - INFO - utils.trainer -   AUC: 0.53224
11/26/2025 04:09:42 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:09:42 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:09:42 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:09:42 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:09:42 - INFO - utils.trainer -   Loss: 1.35722
11/26/2025 04:09:42 - INFO - utils.trainer -    Train loss: 1.35737, Test loss: 1.35722,Epoch time = 13.061s
11/26/2025 04:09:43 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:09:56 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:10:05 - INFO - utils.trainer -   AUC: 0.51739
11/26/2025 04:10:05 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:10:05 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:10:05 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:10:05 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:10:05 - INFO - utils.trainer -   Loss: 1.35665
11/26/2025 04:10:05 - INFO - utils.trainer -    Train loss: 1.35679, Test loss: 1.35665,Epoch time = 13.261s
11/26/2025 04:10:05 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:10:18 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:10:27 - INFO - utils.trainer -   AUC: 0.51761
11/26/2025 04:10:27 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:10:27 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:10:27 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:10:27 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:10:27 - INFO - utils.trainer -   Loss: 1.35661
11/26/2025 04:10:27 - INFO - utils.trainer -    Train loss: 1.35735, Test loss: 1.35661,Epoch time = 13.561s
11/26/2025 04:10:27 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:10:41 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:10:50 - INFO - utils.trainer -   AUC: 0.51823
11/26/2025 04:10:50 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:10:50 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:10:50 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:10:50 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:10:50 - INFO - utils.trainer -   Loss: 1.35720
11/26/2025 04:10:50 - INFO - utils.trainer -    Train loss: 1.35714, Test loss: 1.35720,Epoch time = 13.675s
11/26/2025 04:10:50 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:11:03 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:11:11 - INFO - utils.trainer -   AUC: 0.51795
11/26/2025 04:11:11 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:11:11 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:11:11 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:11:11 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:11:11 - INFO - utils.trainer -   Loss: 1.35720
11/26/2025 04:11:11 - INFO - utils.trainer -    Train loss: 1.35705, Test loss: 1.35720,Epoch time = 13.128s
11/26/2025 04:11:11 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:11:25 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:11:34 - INFO - utils.trainer -   AUC: 0.53044
11/26/2025 04:11:34 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:11:34 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:11:34 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:11:34 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:11:34 - INFO - utils.trainer -   Loss: 1.35669
11/26/2025 04:11:34 - INFO - utils.trainer -    Train loss: 1.36127, Test loss: 1.35669,Epoch time = 13.680s
11/26/2025 04:11:34 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:11:47 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:11:56 - INFO - utils.trainer -   AUC: 0.52935
11/26/2025 04:11:56 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:11:56 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:11:56 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:11:56 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:11:56 - INFO - utils.trainer -   Loss: 1.35661
11/26/2025 04:11:56 - INFO - utils.trainer -    Train loss: 1.35734, Test loss: 1.35661,Epoch time = 13.306s
11/26/2025 04:11:56 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:12:09 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:12:18 - INFO - utils.trainer -   AUC: 0.51608
11/26/2025 04:12:18 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:12:18 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:12:18 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:12:18 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:12:18 - INFO - utils.trainer -   Loss: 1.35675
11/26/2025 04:12:18 - INFO - utils.trainer -    Train loss: 1.35705, Test loss: 1.35675,Epoch time = 13.150s
11/26/2025 04:12:18 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:12:31 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:12:40 - INFO - utils.trainer -   AUC: 0.52838
11/26/2025 04:12:40 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:12:40 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:12:40 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:12:40 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:12:40 - INFO - utils.trainer -   Loss: 1.35655
11/26/2025 04:12:40 - INFO - utils.trainer -    Train loss: 1.35697, Test loss: 1.35655,Epoch time = 13.146s
11/26/2025 04:12:40 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:12:53 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:13:02 - INFO - utils.trainer -   AUC: 0.52827
11/26/2025 04:13:02 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:13:02 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:13:02 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:13:02 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:13:02 - INFO - utils.trainer -   Loss: 1.35657
11/26/2025 04:13:02 - INFO - utils.trainer -    Train loss: 1.35635, Test loss: 1.35657,Epoch time = 13.239s
11/26/2025 04:13:02 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:13:15 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:13:24 - INFO - utils.trainer -   AUC: 0.52838
11/26/2025 04:13:24 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:13:24 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:13:24 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:13:24 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:13:24 - INFO - utils.trainer -   Loss: 1.35669
11/26/2025 04:13:24 - INFO - utils.trainer -    Train loss: 1.35670, Test loss: 1.35669,Epoch time = 12.978s
11/26/2025 04:13:24 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:13:37 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:13:46 - INFO - utils.trainer -   AUC: 0.52893
11/26/2025 04:13:46 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:13:46 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:13:46 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:13:46 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:13:46 - INFO - utils.trainer -   Loss: 1.35682
11/26/2025 04:13:46 - INFO - utils.trainer -    Train loss: 1.35645, Test loss: 1.35682,Epoch time = 13.595s
11/26/2025 04:13:46 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:13:59 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:14:07 - INFO - utils.trainer -   AUC: 0.48554
11/26/2025 04:14:07 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:14:07 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:14:07 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:14:07 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:14:07 - INFO - utils.trainer -   Loss: 1.35953
11/26/2025 04:14:07 - INFO - utils.trainer -    Train loss: 1.35683, Test loss: 1.35953,Epoch time = 13.025s
11/26/2025 04:14:08 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:14:21 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:14:29 - INFO - utils.trainer -   AUC: 0.47470
11/26/2025 04:14:29 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:14:29 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:14:29 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:14:29 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:14:29 - INFO - utils.trainer -   Loss: 1.35663
11/26/2025 04:14:29 - INFO - utils.trainer -    Train loss: 1.35741, Test loss: 1.35663,Epoch time = 12.996s
11/26/2025 04:14:29 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:14:43 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:14:51 - INFO - utils.trainer -   AUC: 0.52882
11/26/2025 04:14:51 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:14:51 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:14:51 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:14:51 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:14:51 - INFO - utils.trainer -   Loss: 1.35652
11/26/2025 04:14:51 - INFO - utils.trainer -    Train loss: 1.35702, Test loss: 1.35652,Epoch time = 13.192s
11/26/2025 04:14:51 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:15:04 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:15:13 - INFO - utils.trainer -   AUC: 0.53158
11/26/2025 04:15:13 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:15:13 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:15:13 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:15:13 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:15:13 - INFO - utils.trainer -   Loss: 1.35668
11/26/2025 04:15:13 - INFO - utils.trainer -    Train loss: 1.35641, Test loss: 1.35668,Epoch time = 13.057s
11/26/2025 04:15:13 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:15:26 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:15:34 - INFO - utils.trainer -   AUC: 0.53497
11/26/2025 04:15:34 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:15:34 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:15:34 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:15:34 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:15:34 - INFO - utils.trainer -   Loss: 1.35665
11/26/2025 04:15:34 - INFO - utils.trainer -    Train loss: 1.35635, Test loss: 1.35665,Epoch time = 13.106s
11/26/2025 04:15:34 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:15:48 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:15:56 - INFO - utils.trainer -   AUC: 0.53272
11/26/2025 04:15:56 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:15:56 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:15:56 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:15:56 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:15:56 - INFO - utils.trainer -   Loss: 1.35666
11/26/2025 04:15:56 - INFO - utils.trainer -    Train loss: 1.35669, Test loss: 1.35666,Epoch time = 13.139s
11/26/2025 04:15:56 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:16:09 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:16:18 - INFO - utils.trainer -   AUC: 0.53431
11/26/2025 04:16:18 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:16:18 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:16:18 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:16:18 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:16:18 - INFO - utils.trainer -   Loss: 1.35670
11/26/2025 04:16:18 - INFO - utils.trainer -    Train loss: 1.35633, Test loss: 1.35670,Epoch time = 13.148s
11/26/2025 04:16:18 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:16:31 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:16:40 - INFO - utils.trainer -   AUC: 0.54085
11/26/2025 04:16:40 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:16:40 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:16:40 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:16:40 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:16:40 - INFO - utils.trainer -   Loss: 1.35664
11/26/2025 04:16:40 - INFO - utils.trainer -    Train loss: 1.35627, Test loss: 1.35664,Epoch time = 13.317s
11/26/2025 04:16:40 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:16:53 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:17:02 - INFO - utils.trainer -   AUC: 0.52253
11/26/2025 04:17:02 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:17:02 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:17:02 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:17:02 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:17:02 - INFO - utils.trainer -   Loss: 1.35681
11/26/2025 04:17:02 - INFO - utils.trainer -    Train loss: 1.35628, Test loss: 1.35681,Epoch time = 13.150s
11/26/2025 04:17:02 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:17:15 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:17:24 - INFO - utils.trainer -   AUC: 0.52929
11/26/2025 04:17:24 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:17:24 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:17:24 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:17:24 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:17:24 - INFO - utils.trainer -   Loss: 1.35666
11/26/2025 04:17:24 - INFO - utils.trainer -    Train loss: 1.35648, Test loss: 1.35666,Epoch time = 13.367s
11/26/2025 04:17:24 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:17:37 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:17:46 - INFO - utils.trainer -   AUC: 0.49855
11/26/2025 04:17:46 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:17:46 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:17:46 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:17:46 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:17:46 - INFO - utils.trainer -   Loss: 1.35660
11/26/2025 04:17:46 - INFO - utils.trainer -    Train loss: 1.35650, Test loss: 1.35660,Epoch time = 13.163s
11/26/2025 04:17:46 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:17:59 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:18:09 - INFO - utils.trainer -   AUC: 0.52826
11/26/2025 04:18:09 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:18:09 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:18:09 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:18:09 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:18:09 - INFO - utils.trainer -   Loss: 1.35660
11/26/2025 04:18:09 - INFO - utils.trainer -    Train loss: 1.35637, Test loss: 1.35660,Epoch time = 13.431s
11/26/2025 04:18:09 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:18:22 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:18:31 - INFO - utils.trainer -   AUC: 0.49674
11/26/2025 04:18:31 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:18:31 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:18:31 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:18:31 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:18:31 - INFO - utils.trainer -   Loss: 1.35660
11/26/2025 04:18:31 - INFO - utils.trainer -    Train loss: 1.35653, Test loss: 1.35660,Epoch time = 13.406s
11/26/2025 04:18:31 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
11/26/2025 04:18:45 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/26/2025 04:18:53 - INFO - utils.trainer -   AUC: 0.50498
11/26/2025 04:18:53 - INFO - utils.trainer -   Accuracy: 0.35022
11/26/2025 04:18:53 - INFO - utils.trainer -   Precision: 0.08756
11/26/2025 04:18:53 - INFO - utils.trainer -   Recall: 0.25000
11/26/2025 04:18:53 - INFO - utils.trainer -   F_score: 0.12969
11/26/2025 04:18:53 - INFO - utils.trainer -   Loss: 1.35661
