08/08/2025 06:36:10 - INFO - __main__ -   ########## Repeat:0 ##########
08/08/2025 06:36:19 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:19 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:19 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:19 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:19 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:19 - INFO - utils.trainer -   Loss: 0.68424
08/08/2025 06:36:19 - INFO - utils.trainer -    Train loss: 0.69381, Test loss: 0.68424,Epoch time = 0.407s
08/08/2025 06:36:19 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:20 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:20 - INFO - utils.trainer -   AUC: 0.53869
08/08/2025 06:36:20 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:20 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:20 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:20 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:20 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:20 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:20 - INFO - utils.trainer -   Loss: 0.68406
08/08/2025 06:36:20 - INFO - utils.trainer -    Train loss: 0.68903, Test loss: 0.68406,Epoch time = 0.387s
08/08/2025 06:36:20 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:21 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:21 - INFO - utils.trainer -   AUC: 0.56548
08/08/2025 06:36:21 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:21 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:21 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:21 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:21 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:21 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:21 - INFO - utils.trainer -   Loss: 0.68404
08/08/2025 06:36:21 - INFO - utils.trainer -    Train loss: 0.69087, Test loss: 0.68404,Epoch time = 0.352s
08/08/2025 06:36:21 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:21 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:22 - INFO - utils.trainer -   AUC: 0.56994
08/08/2025 06:36:22 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:22 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:22 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:22 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:22 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:22 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:22 - INFO - utils.trainer -   Loss: 0.67743
08/08/2025 06:36:22 - INFO - utils.trainer -    Train loss: 0.68498, Test loss: 0.67743,Epoch time = 0.340s
08/08/2025 06:36:22 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:22 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:22 - INFO - utils.trainer -   AUC: 0.56845
08/08/2025 06:36:22 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:22 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:22 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:22 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:22 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:22 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:22 - INFO - utils.trainer -   Loss: 0.67217
08/08/2025 06:36:22 - INFO - utils.trainer -    Train loss: 0.69259, Test loss: 0.67217,Epoch time = 0.407s
08/08/2025 06:36:22 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:23 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:23 - INFO - utils.trainer -   AUC: 0.57738
08/08/2025 06:36:23 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:23 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:23 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:23 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:23 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:23 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:23 - INFO - utils.trainer -   Loss: 0.67903
08/08/2025 06:36:23 - INFO - utils.trainer -    Train loss: 0.68881, Test loss: 0.67903,Epoch time = 0.357s
08/08/2025 06:36:23 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:23 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:24 - INFO - utils.trainer -   AUC: 0.58185
08/08/2025 06:36:24 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:24 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:24 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:24 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:24 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:24 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:24 - INFO - utils.trainer -   Loss: 0.68305
08/08/2025 06:36:24 - INFO - utils.trainer -    Train loss: 0.69087, Test loss: 0.68305,Epoch time = 0.347s
08/08/2025 06:36:24 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:24 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:24 - INFO - utils.trainer -   AUC: 0.58185
08/08/2025 06:36:24 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:24 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:24 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:24 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:24 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:24 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:24 - INFO - utils.trainer -   Loss: 0.68485
08/08/2025 06:36:24 - INFO - utils.trainer -    Train loss: 0.69124, Test loss: 0.68485,Epoch time = 0.350s
08/08/2025 06:36:24 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:25 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:25 - INFO - utils.trainer -   AUC: 0.58333
08/08/2025 06:36:25 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:25 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:25 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:25 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:25 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:25 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:25 - INFO - utils.trainer -   Loss: 0.68013
08/08/2025 06:36:25 - INFO - utils.trainer -    Train loss: 0.68962, Test loss: 0.68013,Epoch time = 0.348s
08/08/2025 06:36:25 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:25 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:26 - INFO - utils.trainer -   AUC: 0.58631
08/08/2025 06:36:26 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:26 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:26 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:26 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:26 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:26 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:26 - INFO - utils.trainer -   Loss: 0.68323
08/08/2025 06:36:26 - INFO - utils.trainer -    Train loss: 0.69079, Test loss: 0.68323,Epoch time = 0.311s
08/08/2025 06:36:26 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:26 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:26 - INFO - utils.trainer -   AUC: 0.58185
08/08/2025 06:36:26 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:26 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:26 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:26 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:26 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:26 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:26 - INFO - utils.trainer -   Loss: 0.68854
08/08/2025 06:36:26 - INFO - utils.trainer -    Train loss: 0.69158, Test loss: 0.68854,Epoch time = 0.327s
08/08/2025 06:36:26 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:27 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:27 - INFO - utils.trainer -   AUC: 0.58482
08/08/2025 06:36:27 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:27 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:27 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:27 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:27 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:27 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:27 - INFO - utils.trainer -   Loss: 0.68347
08/08/2025 06:36:27 - INFO - utils.trainer -    Train loss: 0.68844, Test loss: 0.68347,Epoch time = 0.357s
08/08/2025 06:36:27 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:27 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:28 - INFO - utils.trainer -   AUC: 0.58185
08/08/2025 06:36:28 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:28 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:28 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:28 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:28 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:28 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:28 - INFO - utils.trainer -   Loss: 0.67580
08/08/2025 06:36:28 - INFO - utils.trainer -    Train loss: 0.68259, Test loss: 0.67580,Epoch time = 0.377s
08/08/2025 06:36:28 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:28 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:28 - INFO - utils.trainer -   AUC: 0.59226
08/08/2025 06:36:28 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:28 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:28 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:28 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:28 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:28 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:28 - INFO - utils.trainer -   Loss: 0.67641
08/08/2025 06:36:28 - INFO - utils.trainer -    Train loss: 0.68673, Test loss: 0.67641,Epoch time = 0.332s
08/08/2025 06:36:28 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:29 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:29 - INFO - utils.trainer -   AUC: 0.59375
08/08/2025 06:36:29 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:29 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:29 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:29 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:29 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:29 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:29 - INFO - utils.trainer -   Loss: 0.67392
08/08/2025 06:36:29 - INFO - utils.trainer -    Train loss: 0.68078, Test loss: 0.67392,Epoch time = 0.330s
08/08/2025 06:36:29 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:30 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:30 - INFO - utils.trainer -   AUC: 0.59375
08/08/2025 06:36:30 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:30 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:30 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:30 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:30 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:30 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:30 - INFO - utils.trainer -   Loss: 0.67431
08/08/2025 06:36:30 - INFO - utils.trainer -    Train loss: 0.68899, Test loss: 0.67431,Epoch time = 0.352s
08/08/2025 06:36:30 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:30 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:31 - INFO - utils.trainer -   AUC: 0.60863
08/08/2025 06:36:31 - INFO - utils.trainer -   Accuracy: 0.57692
08/08/2025 06:36:31 - INFO - utils.trainer -   Precision: 0.56522
08/08/2025 06:36:31 - INFO - utils.trainer -   Recall: 0.92857
08/08/2025 06:36:31 - INFO - utils.trainer -   F_score: 0.70270
08/08/2025 06:36:31 - INFO - utils.trainer -   Specificity: 0.16667
08/08/2025 06:36:31 - INFO - utils.trainer -   Sensitivity: 0.92857
08/08/2025 06:36:31 - INFO - utils.trainer -   Loss: 0.68764
08/08/2025 06:36:31 - INFO - utils.trainer -    Train loss: 0.68080, Test loss: 0.68764,Epoch time = 0.343s
08/08/2025 06:36:31 - INFO - utils.trainer -   Saving model checkpoint to output_dir/SteadyNet
08/08/2025 06:36:31 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:32 - INFO - utils.trainer -   AUC: 0.60268
08/08/2025 06:36:32 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:32 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:32 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:32 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:32 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:32 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:32 - INFO - utils.trainer -   Loss: 0.67668
08/08/2025 06:36:32 - INFO - utils.trainer -    Train loss: 0.67731, Test loss: 0.67668,Epoch time = 0.648s
08/08/2025 06:36:32 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:32 - INFO - utils.trainer -   AUC: 0.60119
08/08/2025 06:36:32 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:32 - INFO - utils.trainer -   Precision: 0.53846
08/08/2025 06:36:32 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:32 - INFO - utils.trainer -   F_score: 0.70000
08/08/2025 06:36:32 - INFO - utils.trainer -   Specificity: 0.00000
08/08/2025 06:36:32 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:32 - INFO - utils.trainer -   Loss: 0.66653
08/08/2025 06:36:32 - INFO - utils.trainer -    Train loss: 0.69734, Test loss: 0.66653,Epoch time = 0.360s
08/08/2025 06:36:32 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:33 - INFO - utils.trainer -   AUC: 0.64137
08/08/2025 06:36:33 - INFO - utils.trainer -   Accuracy: 0.53846
08/08/2025 06:36:33 - INFO - utils.trainer -   Precision: 0.83333
08/08/2025 06:36:33 - INFO - utils.trainer -   Recall: 0.17857
08/08/2025 06:36:33 - INFO - utils.trainer -   F_score: 0.29412
08/08/2025 06:36:33 - INFO - utils.trainer -   Specificity: 0.95833
08/08/2025 06:36:33 - INFO - utils.trainer -   Sensitivity: 0.17857
08/08/2025 06:36:33 - INFO - utils.trainer -   Loss: 0.69465
08/08/2025 06:36:33 - INFO - utils.trainer -    Train loss: 0.67070, Test loss: 0.69465,Epoch time = 0.295s
08/08/2025 06:36:33 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
08/08/2025 06:36:33 - INFO - utils.trainer -   AUC: 0.63244
08/08/2025 06:36:33 - INFO - utils.trainer -   Accuracy: 0.55769
08/08/2025 06:36:33 - INFO - utils.trainer -   Precision: 0.54902
08/08/2025 06:36:33 - INFO - utils.trainer -   Recall: 1.00000
08/08/2025 06:36:33 - INFO - utils.trainer -   F_score: 0.70886
08/08/2025 06:36:33 - INFO - utils.trainer -   Specificity: 0.04167
08/08/2025 06:36:33 - INFO - utils.trainer -   Sensitivity: 1.00000
08/08/2025 06:36:33 - INFO - utils.trainer -   Loss: 0.68157
